+0.519562	-4.970683	+9.176731	+9.176767	-5.262745	-4.929362777165732
+0.521127	-4.978374	+9.195009	+9.195044	-5.270401	-4.899605596283137
+0.522692	-4.986018	+9.213299	+9.213334	-5.278010	-4.86991283857201
+0.524257	-4.993616	+9.231600	+9.231635	-5.285573	-4.840284283708155
+0.525822	-5.001168	+9.249914	+9.249949	-5.293089	-4.810719712134693
+0.527387	-5.008673	+9.268240	+9.268275	-5.300560	-4.781218905062922
+0.528951	-5.016132	+9.286578	+9.286613	-5.307985	-4.751781644470043
+0.530516	-5.023546	+9.304928	+9.304962	-5.315363	-4.722407713095752
+0.532081	-5.030913	+9.323289	+9.323324	-5.322696	-4.69309689444026
+0.533646	-5.038234	+9.341663	+9.341697	-5.329983	-4.663848972762871
+0.535211	-5.045510	+9.360048	+9.360082	-5.337225	-4.63466373308141
+0.536776	-5.052740	+9.378445	+9.378479	-5.344421	-4.605540961166842
+0.538341	-5.059925	+9.396854	+9.396888	-5.351571	-4.576480443542408
+0.539906	-5.067064	+9.415274	+9.415308	-5.358676	-4.547481967484202
+0.541471	-5.074158	+9.433706	+9.433739	-5.365736	-4.518545321016345
+0.543036	-5.081207	+9.452149	+9.452183	-5.372751	-4.489670292909844
+0.544601	-5.088210	+9.470604	+9.470637	-5.379721	-4.460856672680615
+0.546166	-5.095169	+9.489070	+9.489103	-5.386646	-4.432104250587773
+0.547731	-5.102082	+9.507547	+9.507581	-5.393526	-4.403412817631646
+0.549296	-5.108951	+9.526036	+9.526069	-5.400362	-4.374782165551513
+0.550861	-5.115775	+9.544536	+9.544569	-5.407152	-4.346212086823321
+0.552426	-5.122554	+9.563047	+9.563080	-5.413898	-4.317702374658278
+0.553991	-5.129289	+9.581569	+9.581602	-5.420600	-4.289252823001426
+0.555556	-5.135979	+9.600103	+9.600135	-5.427257	-4.2608632265285245
+0.557121	-5.142625	+9.618647	+9.618680	-5.433870	-4.232533380645194
+0.558685	-5.149226	+9.637202	+9.637235	-5.440439	-4.204263081483801
